,Date & Time,Production Difference,Month_sin,Month_cos,Day_sin,Day_cos,Hour_sin,Hour_cos
3943,2023-04-13 12:00:00,29.0,87.0,-50.0,49.0,-87.0,0.0,-100.0
3944,2023-04-13 13:00:00,29.0,87.0,-50.0,49.0,-87.0,-26.0,-97.0
3945,2023-04-13 14:00:00,28.0,87.0,-50.0,49.0,-87.0,-50.0,-87.0
3946,2023-04-13 15:00:00,24.0,87.0,-50.0,49.0,-87.0,-71.0,-71.0
3947,2023-04-13 16:00:00,19.0,87.0,-50.0,49.0,-87.0,-87.0,-50.0
3948,2023-04-13 17:00:00,12.0,87.0,-50.0,49.0,-87.0,-97.0,-26.0
3949,2023-04-13 18:00:00,4.0,87.0,-50.0,49.0,-87.0,-100.0,-0.0
3950,2023-04-13 19:00:00,1.0,87.0,-50.0,49.0,-87.0,-97.0,26.0
3962,2023-04-14 07:00:00,1.0,87.0,-50.0,30.0,-95.0,97.0,-26.0
3963,2023-04-14 08:00:00,6.0,87.0,-50.0,30.0,-95.0,87.0,-50.0
3964,2023-04-14 09:00:00,16.0,87.0,-50.0,30.0,-95.0,71.0,-71.0
3965,2023-04-14 10:00:00,23.0,87.0,-50.0,30.0,-95.0,50.0,-87.0
3966,2023-04-14 11:00:00,28.0,87.0,-50.0,30.0,-95.0,26.0,-97.0
3967,2023-04-14 12:00:00,30.0,87.0,-50.0,30.0,-95.0,0.0,-100.0
3968,2023-04-14 13:00:00,30.0,87.0,-50.0,30.0,-95.0,-26.0,-97.0
3969,2023-04-14 14:00:00,28.0,87.0,-50.0,30.0,-95.0,-50.0,-87.0
3970,2023-04-14 15:00:00,24.0,87.0,-50.0,30.0,-95.0,-71.0,-71.0
3971,2023-04-14 16:00:00,19.0,87.0,-50.0,30.0,-95.0,-87.0,-50.0
3972,2023-04-14 17:00:00,12.0,87.0,-50.0,30.0,-95.0,-97.0,-26.0
3973,2023-04-14 18:00:00,4.0,87.0,-50.0,30.0,-95.0,-100.0,-0.0
3974,2023-04-14 19:00:00,3.0,87.0,-50.0,30.0,-95.0,-97.0,26.0
3975,2023-04-14 20:00:00,1.0,87.0,-50.0,30.0,-95.0,-87.0,50.0
3987,2023-04-15 08:00:00,5.0,87.0,-50.0,10.0,-99.0,87.0,-50.0
3988,2023-04-15 09:00:00,10.0,87.0,-50.0,10.0,-99.0,71.0,-71.0
3989,2023-04-15 10:00:00,9.0,87.0,-50.0,10.0,-99.0,50.0,-87.0
3990,2023-04-15 11:00:00,10.0,87.0,-50.0,10.0,-99.0,26.0,-97.0
3991,2023-04-15 12:00:00,17.0,87.0,-50.0,10.0,-99.0,0.0,-100.0
3992,2023-04-15 13:00:00,17.0,87.0,-50.0,10.0,-99.0,-26.0,-97.0
3993,2023-04-15 14:00:00,8.0,87.0,-50.0,10.0,-99.0,-50.0,-87.0
3994,2023-04-15 15:00:00,12.0,87.0,-50.0,10.0,-99.0,-71.0,-71.0
3995,2023-04-15 16:00:00,3.0,87.0,-50.0,10.0,-99.0,-87.0,-50.0
3996,2023-04-15 17:00:00,2.0,87.0,-50.0,10.0,-99.0,-97.0,-26.0
3997,2023-04-15 18:00:00,4.0,87.0,-50.0,10.0,-99.0,-100.0,-0.0
3998,2023-04-15 19:00:00,2.0,87.0,-50.0,10.0,-99.0,-97.0,26.0
4011,2023-04-16 08:00:00,1.0,87.0,-50.0,-10.0,-99.0,87.0,-50.0
4012,2023-04-16 09:00:00,1.0,87.0,-50.0,-10.0,-99.0,71.0,-71.0
4013,2023-04-16 10:00:00,2.0,87.0,-50.0,-10.0,-99.0,50.0,-87.0
4014,2023-04-16 11:00:00,5.0,87.0,-50.0,-10.0,-99.0,26.0,-97.0
4015,2023-04-16 12:00:00,9.0,87.0,-50.0,-10.0,-99.0,0.0,-100.0
4016,2023-04-16 13:00:00,13.0,87.0,-50.0,-10.0,-99.0,-26.0,-97.0
4017,2023-04-16 14:00:00,10.0,87.0,-50.0,-10.0,-99.0,-50.0,-87.0
4018,2023-04-16 15:00:00,6.0,87.0,-50.0,-10.0,-99.0,-71.0,-71.0
4019,2023-04-16 16:00:00,6.0,87.0,-50.0,-10.0,-99.0,-87.0,-50.0
4020,2023-04-16 17:00:00,3.0,87.0,-50.0,-10.0,-99.0,-97.0,-26.0
4021,2023-04-16 18:00:00,2.0,87.0,-50.0,-10.0,-99.0,-100.0,-0.0
4022,2023-04-16 19:00:00,1.0,87.0,-50.0,-10.0,-99.0,-97.0,26.0
4060,2023-04-18 09:00:00,1.0,87.0,-50.0,-49.0,-87.0,71.0,-71.0
4061,2023-04-18 10:00:00,10.0,87.0,-50.0,-49.0,-87.0,50.0,-87.0
4062,2023-04-18 11:00:00,27.0,87.0,-50.0,-49.0,-87.0,26.0,-97.0
4063,2023-04-18 12:00:00,31.0,87.0,-50.0,-49.0,-87.0,0.0,-100.0
4064,2023-04-18 13:00:00,31.0,87.0,-50.0,-49.0,-87.0,-26.0,-97.0
4065,2023-04-18 14:00:00,30.0,87.0,-50.0,-49.0,-87.0,-50.0,-87.0
4066,2023-04-18 15:00:00,26.0,87.0,-50.0,-49.0,-87.0,-71.0,-71.0
4067,2023-04-18 16:00:00,20.0,87.0,-50.0,-49.0,-87.0,-87.0,-50.0
4068,2023-04-18 17:00:00,13.0,87.0,-50.0,-49.0,-87.0,-97.0,-26.0
4069,2023-04-18 18:00:00,5.0,87.0,-50.0,-49.0,-87.0,-100.0,-0.0
4070,2023-04-18 19:00:00,2.0,87.0,-50.0,-49.0,-87.0,-97.0,26.0
4083,2023-04-19 08:00:00,2.0,87.0,-50.0,-65.0,-76.0,87.0,-50.0
4084,2023-04-19 09:00:00,5.0,87.0,-50.0,-65.0,-76.0,71.0,-71.0
4085,2023-04-19 10:00:00,9.0,87.0,-50.0,-65.0,-76.0,50.0,-87.0
4086,2023-04-19 11:00:00,10.0,87.0,-50.0,-65.0,-76.0,26.0,-97.0
4087,2023-04-19 12:00:00,15.0,87.0,-50.0,-65.0,-76.0,0.0,-100.0
4088,2023-04-19 13:00:00,13.0,87.0,-50.0,-65.0,-76.0,-26.0,-97.0
4089,2023-04-19 14:00:00,7.0,87.0,-50.0,-65.0,-76.0,-50.0,-87.0
4090,2023-04-19 15:00:00,11.0,87.0,-50.0,-65.0,-76.0,-71.0,-71.0
4091,2023-04-19 16:00:00,8.0,87.0,-50.0,-65.0,-76.0,-87.0,-50.0
4092,2023-04-19 17:00:00,6.0,87.0,-50.0,-65.0,-76.0,-97.0,-26.0
4093,2023-04-19 18:00:00,3.0,87.0,-50.0,-65.0,-76.0,-100.0,-0.0
4094,2023-04-19 19:00:00,1.0,87.0,-50.0,-65.0,-76.0,-97.0,26.0
4109,2023-04-20 10:00:00,2.0,87.0,-50.0,-79.0,-61.0,50.0,-87.0
4110,2023-04-20 11:00:00,3.0,87.0,-50.0,-79.0,-61.0,26.0,-97.0
4111,2023-04-20 12:00:00,4.0,87.0,-50.0,-79.0,-61.0,0.0,-100.0
4112,2023-04-20 13:00:00,4.0,87.0,-50.0,-79.0,-61.0,-26.0,-97.0
4113,2023-04-20 14:00:00,3.0,87.0,-50.0,-79.0,-61.0,-50.0,-87.0
4114,2023-04-20 15:00:00,2.0,87.0,-50.0,-79.0,-61.0,-71.0,-71.0
4115,2023-04-20 16:00:00,2.0,87.0,-50.0,-79.0,-61.0,-87.0,-50.0
4116,2023-04-20 17:00:00,3.0,87.0,-50.0,-79.0,-61.0,-97.0,-26.0
4117,2023-04-20 18:00:00,2.0,87.0,-50.0,-79.0,-61.0,-100.0,-0.0
4130,2023-04-21 07:00:00,1.0,87.0,-50.0,-90.0,-44.0,97.0,-26.0
4131,2023-04-21 08:00:00,2.0,87.0,-50.0,-90.0,-44.0,87.0,-50.0
4132,2023-04-21 09:00:00,5.0,87.0,-50.0,-90.0,-44.0,71.0,-71.0
4133,2023-04-21 10:00:00,8.0,87.0,-50.0,-90.0,-44.0,50.0,-87.0
4134,2023-04-21 11:00:00,12.0,87.0,-50.0,-90.0,-44.0,26.0,-97.0
4135,2023-04-21 12:00:00,16.0,87.0,-50.0,-90.0,-44.0,0.0,-100.0
4136,2023-04-21 13:00:00,17.0,87.0,-50.0,-90.0,-44.0,-26.0,-97.0
4137,2023-04-21 14:00:00,14.0,87.0,-50.0,-90.0,-44.0,-50.0,-87.0
4138,2023-04-21 15:00:00,8.0,87.0,-50.0,-90.0,-44.0,-71.0,-71.0
4139,2023-04-21 16:00:00,9.0,87.0,-50.0,-90.0,-44.0,-87.0,-50.0
4140,2023-04-21 17:00:00,6.0,87.0,-50.0,-90.0,-44.0,-97.0,-26.0
4141,2023-04-21 18:00:00,2.0,87.0,-50.0,-90.0,-44.0,-100.0,-0.0
4142,2023-04-21 19:00:00,1.0,87.0,-50.0,-90.0,-44.0,-97.0,26.0
4155,2023-04-22 08:00:00,1.0,87.0,-50.0,-97.0,-25.0,87.0,-50.0
4156,2023-04-22 09:00:00,4.0,87.0,-50.0,-97.0,-25.0,71.0,-71.0
4157,2023-04-22 10:00:00,10.0,87.0,-50.0,-97.0,-25.0,50.0,-87.0
4158,2023-04-22 11:00:00,11.0,87.0,-50.0,-97.0,-25.0,26.0,-97.0
4159,2023-04-22 12:00:00,10.0,87.0,-50.0,-97.0,-25.0,0.0,-100.0
4160,2023-04-22 13:00:00,10.0,87.0,-50.0,-97.0,-25.0,-26.0,-97.0
4161,2023-04-22 14:00:00,12.0,87.0,-50.0,-97.0,-25.0,-50.0,-87.0
4162,2023-04-22 15:00:00,10.0,87.0,-50.0,-97.0,-25.0,-71.0,-71.0
4163,2023-04-22 16:00:00,8.0,87.0,-50.0,-97.0,-25.0,-87.0,-50.0
4164,2023-04-22 17:00:00,7.0,87.0,-50.0,-97.0,-25.0,-97.0,-26.0
4165,2023-04-22 18:00:00,4.0,87.0,-50.0,-97.0,-25.0,-100.0,-0.0
4166,2023-04-22 19:00:00,2.0,87.0,-50.0,-97.0,-25.0,-97.0,26.0
4178,2023-04-23 07:00:00,2.0,87.0,-50.0,-100.0,-5.0,97.0,-26.0
4179,2023-04-23 08:00:00,10.0,87.0,-50.0,-100.0,-5.0,87.0,-50.0
4180,2023-04-23 09:00:00,19.0,87.0,-50.0,-100.0,-5.0,71.0,-71.0
4181,2023-04-23 10:00:00,27.0,87.0,-50.0,-100.0,-5.0,50.0,-87.0
4182,2023-04-23 11:00:00,30.0,87.0,-50.0,-100.0,-5.0,26.0,-97.0
4183,2023-04-23 12:00:00,31.0,87.0,-50.0,-100.0,-5.0,0.0,-100.0
4184,2023-04-23 13:00:00,27.0,87.0,-50.0,-100.0,-5.0,-26.0,-97.0
4185,2023-04-23 14:00:00,25.0,87.0,-50.0,-100.0,-5.0,-50.0,-87.0
4186,2023-04-23 15:00:00,17.0,87.0,-50.0,-100.0,-5.0,-71.0,-71.0
4187,2023-04-23 16:00:00,11.0,87.0,-50.0,-100.0,-5.0,-87.0,-50.0
4188,2023-04-23 17:00:00,7.0,87.0,-50.0,-100.0,-5.0,-97.0,-26.0
4189,2023-04-23 18:00:00,6.0,87.0,-50.0,-100.0,-5.0,-100.0,-0.0
4190,2023-04-23 19:00:00,2.0,87.0,-50.0,-100.0,-5.0,-97.0,26.0
4191,2023-04-23 20:00:00,1.0,87.0,-50.0,-100.0,-5.0,-87.0,50.0
4202,2023-04-24 07:00:00,1.0,87.0,-50.0,-99.0,15.0,97.0,-26.0
4203,2023-04-24 08:00:00,9.0,87.0,-50.0,-99.0,15.0,87.0,-50.0
4204,2023-04-24 09:00:00,12.0,87.0,-50.0,-99.0,15.0,71.0,-71.0
4205,2023-04-24 10:00:00,25.0,87.0,-50.0,-99.0,15.0,50.0,-87.0
4206,2023-04-24 11:00:00,30.0,87.0,-50.0,-99.0,15.0,26.0,-97.0
4207,2023-04-24 12:00:00,30.0,87.0,-50.0,-99.0,15.0,0.0,-100.0
4208,2023-04-24 13:00:00,28.0,87.0,-50.0,-99.0,15.0,-26.0,-97.0
4209,2023-04-24 14:00:00,27.0,87.0,-50.0,-99.0,15.0,-50.0,-87.0
4210,2023-04-24 15:00:00,26.0,87.0,-50.0,-99.0,15.0,-71.0,-71.0
4211,2023-04-24 16:00:00,21.0,87.0,-50.0,-99.0,15.0,-87.0,-50.0
4212,2023-04-24 17:00:00,13.0,87.0,-50.0,-99.0,15.0,-97.0,-26.0
4213,2023-04-24 18:00:00,5.0,87.0,-50.0,-99.0,15.0,-100.0,-0.0
4214,2023-04-24 19:00:00,2.0,87.0,-50.0,-99.0,15.0,-97.0,26.0
4215,2023-04-24 20:00:00,1.0,87.0,-50.0,-99.0,15.0,-87.0,50.0
4226,2023-04-25 07:00:00,1.0,87.0,-50.0,-94.0,35.0,97.0,-26.0
4227,2023-04-25 08:00:00,3.0,87.0,-50.0,-94.0,35.0,87.0,-50.0
4228,2023-04-25 09:00:00,6.0,87.0,-50.0,-94.0,35.0,71.0,-71.0
4229,2023-04-25 10:00:00,8.0,87.0,-50.0,-94.0,35.0,50.0,-87.0
4230,2023-04-25 11:00:00,11.0,87.0,-50.0,-94.0,35.0,26.0,-97.0
4231,2023-04-25 12:00:00,18.0,87.0,-50.0,-94.0,35.0,0.0,-100.0
4232,2023-04-25 13:00:00,24.0,87.0,-50.0,-94.0,35.0,-26.0,-97.0
4233,2023-04-25 14:00:00,25.0,87.0,-50.0,-94.0,35.0,-50.0,-87.0
4234,2023-04-25 15:00:00,15.0,87.0,-50.0,-94.0,35.0,-71.0,-71.0
4235,2023-04-25 16:00:00,12.0,87.0,-50.0,-94.0,35.0,-87.0,-50.0
4236,2023-04-25 17:00:00,9.0,87.0,-50.0,-94.0,35.0,-97.0,-26.0
4237,2023-04-25 18:00:00,6.0,87.0,-50.0,-94.0,35.0,-100.0,-0.0
4238,2023-04-25 19:00:00,3.0,87.0,-50.0,-94.0,35.0,-97.0,26.0
4239,2023-04-25 20:00:00,1.0,87.0,-50.0,-94.0,35.0,-87.0,50.0
4250,2023-04-26 07:00:00,2.0,87.0,-50.0,-85.0,53.0,97.0,-26.0
4251,2023-04-26 08:00:00,11.0,87.0,-50.0,-85.0,53.0,87.0,-50.0
4252,2023-04-26 09:00:00,19.0,87.0,-50.0,-85.0,53.0,71.0,-71.0
4253,2023-04-26 10:00:00,26.0,87.0,-50.0,-85.0,53.0,50.0,-87.0
4254,2023-04-26 11:00:00,30.0,87.0,-50.0,-85.0,53.0,26.0,-97.0
4255,2023-04-26 12:00:00,30.0,87.0,-50.0,-85.0,53.0,0.0,-100.0
4256,2023-04-26 13:00:00,28.0,87.0,-50.0,-85.0,53.0,-26.0,-97.0
4257,2023-04-26 14:00:00,29.0,87.0,-50.0,-85.0,53.0,-50.0,-87.0
4258,2023-04-26 15:00:00,26.0,87.0,-50.0,-85.0,53.0,-71.0,-71.0
4259,2023-04-26 16:00:00,20.0,87.0,-50.0,-85.0,53.0,-87.0,-50.0
4260,2023-04-26 17:00:00,13.0,87.0,-50.0,-85.0,53.0,-97.0,-26.0
4261,2023-04-26 18:00:00,5.0,87.0,-50.0,-85.0,53.0,-100.0,-0.0
4262,2023-04-26 19:00:00,3.0,87.0,-50.0,-85.0,53.0,-97.0,26.0
4263,2023-04-26 20:00:00,1.0,87.0,-50.0,-85.0,53.0,-87.0,50.0
4275,2023-04-27 08:00:00,2.0,87.0,-50.0,-73.0,69.0,87.0,-50.0
4276,2023-04-27 09:00:00,11.0,87.0,-50.0,-73.0,69.0,71.0,-71.0
4277,2023-04-27 10:00:00,20.0,87.0,-50.0,-73.0,69.0,50.0,-87.0
4278,2023-04-27 11:00:00,25.0,87.0,-50.0,-73.0,69.0,26.0,-97.0
4279,2023-04-27 12:00:00,27.0,87.0,-50.0,-73.0,69.0,0.0,-100.0
4280,2023-04-27 13:00:00,22.0,87.0,-50.0,-73.0,69.0,-26.0,-97.0
4281,2023-04-27 14:00:00,15.0,87.0,-50.0,-73.0,69.0,-50.0,-87.0
4282,2023-04-27 15:00:00,18.0,87.0,-50.0,-73.0,69.0,-71.0,-71.0
4283,2023-04-27 16:00:00,10.0,87.0,-50.0,-73.0,69.0,-87.0,-50.0
4284,2023-04-27 17:00:00,7.0,87.0,-50.0,-73.0,69.0,-97.0,-26.0
4285,2023-04-27 18:00:00,3.0,87.0,-50.0,-73.0,69.0,-100.0,-0.0
4286,2023-04-27 19:00:00,1.0,87.0,-50.0,-73.0,69.0,-97.0,26.0
4299,2023-04-28 08:00:00,1.0,87.0,-50.0,-57.0,82.0,87.0,-50.0
4300,2023-04-28 09:00:00,3.0,87.0,-50.0,-57.0,82.0,71.0,-71.0
4301,2023-04-28 10:00:00,5.0,87.0,-50.0,-57.0,82.0,50.0,-87.0
4302,2023-04-28 11:00:00,6.0,87.0,-50.0,-57.0,82.0,26.0,-97.0
4303,2023-04-28 12:00:00,4.0,87.0,-50.0,-57.0,82.0,0.0,-100.0
4304,2023-04-28 13:00:00,4.0,87.0,-50.0,-57.0,82.0,-26.0,-97.0
4305,2023-04-28 14:00:00,3.0,87.0,-50.0,-57.0,82.0,-50.0,-87.0
4306,2023-04-28 15:00:00,3.0,87.0,-50.0,-57.0,82.0,-71.0,-71.0
4307,2023-04-28 16:00:00,2.0,87.0,-50.0,-57.0,82.0,-87.0,-50.0
4308,2023-04-28 17:00:00,1.0,87.0,-50.0,-57.0,82.0,-97.0,-26.0
4309,2023-04-28 18:00:00,1.0,87.0,-50.0,-57.0,82.0,-100.0,-0.0
4324,2023-04-29 09:00:00,1.0,87.0,-50.0,-39.0,92.0,71.0,-71.0
4325,2023-04-29 10:00:00,5.0,87.0,-50.0,-39.0,92.0,50.0,-87.0
4326,2023-04-29 11:00:00,5.0,87.0,-50.0,-39.0,92.0,26.0,-97.0
4327,2023-04-29 12:00:00,4.0,87.0,-50.0,-39.0,92.0,0.0,-100.0
4328,2023-04-29 13:00:00,5.0,87.0,-50.0,-39.0,92.0,-26.0,-97.0
4329,2023-04-29 14:00:00,5.0,87.0,-50.0,-39.0,92.0,-50.0,-87.0
4330,2023-04-29 15:00:00,8.0,87.0,-50.0,-39.0,92.0,-71.0,-71.0
4331,2023-04-29 16:00:00,8.0,87.0,-50.0,-39.0,92.0,-87.0,-50.0
4332,2023-04-29 17:00:00,5.0,87.0,-50.0,-39.0,92.0,-97.0,-26.0
4333,2023-04-29 18:00:00,3.0,87.0,-50.0,-39.0,92.0,-100.0,-0.0
4334,2023-04-29 19:00:00,1.0,87.0,-50.0,-39.0,92.0,-97.0,26.0
4347,2023-04-30 08:00:00,2.0,87.0,-50.0,-20.0,98.0,87.0,-50.0
4348,2023-04-30 09:00:00,4.0,87.0,-50.0,-20.0,98.0,71.0,-71.0
4349,2023-04-30 10:00:00,5.0,87.0,-50.0,-20.0,98.0,50.0,-87.0
4350,2023-04-30 11:00:00,8.0,87.0,-50.0,-20.0,98.0,26.0,-97.0
4351,2023-04-30 12:00:00,8.0,87.0,-50.0,-20.0,98.0,0.0,-100.0
4352,2023-04-30 13:00:00,7.0,87.0,-50.0,-20.0,98.0,-26.0,-97.0
4353,2023-04-30 14:00:00,7.0,87.0,-50.0,-20.0,98.0,-50.0,-87.0
4354,2023-04-30 15:00:00,6.0,87.0,-50.0,-20.0,98.0,-71.0,-71.0
4355,2023-04-30 16:00:00,7.0,87.0,-50.0,-20.0,98.0,-87.0,-50.0
4356,2023-04-30 17:00:00,4.0,87.0,-50.0,-20.0,98.0,-97.0,-26.0
4357,2023-04-30 18:00:00,3.0,87.0,-50.0,-20.0,98.0,-100.0,-0.0
4358,2023-04-30 19:00:00,1.0,87.0,-50.0,-20.0,98.0,-97.0,26.0
4370,2023-05-01 07:00:00,1.0,50.0,-87.0,20.0,98.0,97.0,-26.0
4371,2023-05-01 08:00:00,3.0,50.0,-87.0,20.0,98.0,87.0,-50.0
4372,2023-05-01 09:00:00,5.0,50.0,-87.0,20.0,98.0,71.0,-71.0
4373,2023-05-01 10:00:00,9.0,50.0,-87.0,20.0,98.0,50.0,-87.0
4374,2023-05-01 11:00:00,11.0,50.0,-87.0,20.0,98.0,26.0,-97.0
4375,2023-05-01 12:00:00,11.0,50.0,-87.0,20.0,98.0,0.0,-100.0
4376,2023-05-01 13:00:00,14.0,50.0,-87.0,20.0,98.0,-26.0,-97.0
4377,2023-05-01 14:00:00,11.0,50.0,-87.0,20.0,98.0,-50.0,-87.0
4378,2023-05-01 15:00:00,11.0,50.0,-87.0,20.0,98.0,-71.0,-71.0
4379,2023-05-01 16:00:00,8.0,50.0,-87.0,20.0,98.0,-87.0,-50.0
4380,2023-05-01 17:00:00,4.0,50.0,-87.0,20.0,98.0,-97.0,-26.0
4381,2023-05-01 18:00:00,2.0,50.0,-87.0,20.0,98.0,-100.0,-0.0
4382,2023-05-01 19:00:00,1.0,50.0,-87.0,20.0,98.0,-97.0,26.0
4395,2023-05-02 08:00:00,2.0,50.0,-87.0,39.0,92.0,87.0,-50.0
4396,2023-05-02 09:00:00,4.0,50.0,-87.0,39.0,92.0,71.0,-71.0
4397,2023-05-02 10:00:00,6.0,50.0,-87.0,39.0,92.0,50.0,-87.0
4398,2023-05-02 11:00:00,6.0,50.0,-87.0,39.0,92.0,26.0,-97.0
4399,2023-05-02 12:00:00,4.0,50.0,-87.0,39.0,92.0,0.0,-100.0
4400,2023-05-02 13:00:00,4.0,50.0,-87.0,39.0,92.0,-26.0,-97.0
4401,2023-05-02 14:00:00,6.0,50.0,-87.0,39.0,92.0,-50.0,-87.0
4402,2023-05-02 15:00:00,11.0,50.0,-87.0,39.0,92.0,-71.0,-71.0
4403,2023-05-02 16:00:00,19.0,50.0,-87.0,39.0,92.0,-87.0,-50.0
4404,2023-05-02 17:00:00,13.0,50.0,-87.0,39.0,92.0,-97.0,-26.0
4405,2023-05-02 18:00:00,7.0,50.0,-87.0,39.0,92.0,-100.0,-0.0
4406,2023-05-02 19:00:00,3.0,50.0,-87.0,39.0,92.0,-97.0,26.0
4407,2023-05-02 20:00:00,1.0,50.0,-87.0,39.0,92.0,-87.0,50.0
4418,2023-05-03 07:00:00,2.0,50.0,-87.0,57.0,82.0,97.0,-26.0
4419,2023-05-03 08:00:00,11.0,50.0,-87.0,57.0,82.0,87.0,-50.0
4420,2023-05-03 09:00:00,15.0,50.0,-87.0,57.0,82.0,71.0,-71.0
4421,2023-05-03 10:00:00,21.0,50.0,-87.0,57.0,82.0,50.0,-87.0
4422,2023-05-03 11:00:00,12.0,50.0,-87.0,57.0,82.0,26.0,-97.0
4423,2023-05-03 12:00:00,16.0,50.0,-87.0,57.0,82.0,0.0,-100.0
4424,2023-05-03 13:00:00,18.0,50.0,-87.0,57.0,82.0,-26.0,-97.0
4425,2023-05-03 14:00:00,17.0,50.0,-87.0,57.0,82.0,-50.0,-87.0
4426,2023-05-03 15:00:00,13.0,50.0,-87.0,57.0,82.0,-71.0,-71.0
4427,2023-05-03 16:00:00,11.0,50.0,-87.0,57.0,82.0,-87.0,-50.0
4428,2023-05-03 17:00:00,11.0,50.0,-87.0,57.0,82.0,-97.0,-26.0
4429,2023-05-03 18:00:00,8.0,50.0,-87.0,57.0,82.0,-100.0,-0.0
4430,2023-05-03 19:00:00,3.0,50.0,-87.0,57.0,82.0,-97.0,26.0
4431,2023-05-03 20:00:00,1.0,50.0,-87.0,57.0,82.0,-87.0,50.0
4442,2023-05-04 07:00:00,1.0,50.0,-87.0,73.0,69.0,97.0,-26.0
4443,2023-05-04 08:00:00,10.0,50.0,-87.0,73.0,69.0,87.0,-50.0
4444,2023-05-04 09:00:00,19.0,50.0,-87.0,73.0,69.0,71.0,-71.0
4445,2023-05-04 10:00:00,17.0,50.0,-87.0,73.0,69.0,50.0,-87.0
4446,2023-05-04 11:00:00,24.0,50.0,-87.0,73.0,69.0,26.0,-97.0
4447,2023-05-04 12:00:00,30.0,50.0,-87.0,73.0,69.0,0.0,-100.0
4448,2023-05-04 13:00:00,30.0,50.0,-87.0,73.0,69.0,-26.0,-97.0
4449,2023-05-04 14:00:00,28.0,50.0,-87.0,73.0,69.0,-50.0,-87.0
4450,2023-05-04 15:00:00,25.0,50.0,-87.0,73.0,69.0,-71.0,-71.0
4451,2023-05-04 16:00:00,20.0,50.0,-87.0,73.0,69.0,-87.0,-50.0
4452,2023-05-04 17:00:00,13.0,50.0,-87.0,73.0,69.0,-97.0,-26.0
4453,2023-05-04 18:00:00,5.0,50.0,-87.0,73.0,69.0,-100.0,-0.0
4454,2023-05-04 19:00:00,2.0,50.0,-87.0,73.0,69.0,-97.0,26.0
4455,2023-05-04 20:00:00,1.0,50.0,-87.0,73.0,69.0,-87.0,50.0
4466,2023-05-05 07:00:00,1.0,50.0,-87.0,85.0,53.0,97.0,-26.0
4467,2023-05-05 08:00:00,8.0,50.0,-87.0,85.0,53.0,87.0,-50.0
4468,2023-05-05 09:00:00,19.0,50.0,-87.0,85.0,53.0,71.0,-71.0
4469,2023-05-05 10:00:00,26.0,50.0,-87.0,85.0,53.0,50.0,-87.0
4470,2023-05-05 11:00:00,29.0,50.0,-87.0,85.0,53.0,26.0,-97.0
4471,2023-05-05 12:00:00,29.0,50.0,-87.0,85.0,53.0,0.0,-100.0
4472,2023-05-05 13:00:00,26.0,50.0,-87.0,85.0,53.0,-26.0,-97.0
4473,2023-05-05 14:00:00,22.0,50.0,-87.0,85.0,53.0,-50.0,-87.0
4474,2023-05-05 15:00:00,17.0,50.0,-87.0,85.0,53.0,-71.0,-71.0
4475,2023-05-05 16:00:00,17.0,50.0,-87.0,85.0,53.0,-87.0,-50.0
4476,2023-05-05 17:00:00,11.0,50.0,-87.0,85.0,53.0,-97.0,-26.0
4477,2023-05-05 18:00:00,6.0,50.0,-87.0,85.0,53.0,-100.0,-0.0
4478,2023-05-05 19:00:00,2.0,50.0,-87.0,85.0,53.0,-97.0,26.0
4479,2023-05-05 20:00:00,1.0,50.0,-87.0,85.0,53.0,-87.0,50.0
4491,2023-05-06 08:00:00,1.0,50.0,-87.0,94.0,35.0,87.0,-50.0
4492,2023-05-06 09:00:00,1.0,50.0,-87.0,94.0,35.0,71.0,-71.0
4493,2023-05-06 10:00:00,3.0,50.0,-87.0,94.0,35.0,50.0,-87.0
4494,2023-05-06 11:00:00,9.0,50.0,-87.0,94.0,35.0,26.0,-97.0
4495,2023-05-06 12:00:00,9.0,50.0,-87.0,94.0,35.0,0.0,-100.0
4496,2023-05-06 13:00:00,6.0,50.0,-87.0,94.0,35.0,-26.0,-97.0
4497,2023-05-06 14:00:00,9.0,50.0,-87.0,94.0,35.0,-50.0,-87.0
4498,2023-05-06 15:00:00,7.0,50.0,-87.0,94.0,35.0,-71.0,-71.0
4499,2023-05-06 16:00:00,3.0,50.0,-87.0,94.0,35.0,-87.0,-50.0
4500,2023-05-06 17:00:00,3.0,50.0,-87.0,94.0,35.0,-97.0,-26.0
4501,2023-05-06 18:00:00,3.0,50.0,-87.0,94.0,35.0,-100.0,-0.0
4502,2023-05-06 19:00:00,1.0,50.0,-87.0,94.0,35.0,-97.0,26.0
4503,2023-05-06 20:00:00,1.0,50.0,-87.0,94.0,35.0,-87.0,50.0
4514,2023-05-07 07:00:00,1.0,50.0,-87.0,99.0,15.0,97.0,-26.0
4515,2023-05-07 08:00:00,2.0,50.0,-87.0,99.0,15.0,87.0,-50.0
4516,2023-05-07 09:00:00,3.0,50.0,-87.0,99.0,15.0,71.0,-71.0
4517,2023-05-07 10:00:00,3.0,50.0,-87.0,99.0,15.0,50.0,-87.0
4518,2023-05-07 11:00:00,7.0,50.0,-87.0,99.0,15.0,26.0,-97.0
4519,2023-05-07 12:00:00,9.0,50.0,-87.0,99.0,15.0,0.0,-100.0
4520,2023-05-07 13:00:00,7.0,50.0,-87.0,99.0,15.0,-26.0,-97.0
